3309,"г. Зеленоград, к. 431, Москва
","55.995966,37.207941"
3312,"г. Зеленоград, к. 329, Москва
","55.995881,37.217472"
3328,"г. Зеленоград, к. 432, Москва
","55.995846,37.208929"
3307,"г. Зеленоград, к. 424Б, Москва
","55.995695,37.204365"
3314,"г. Зеленоград, к. 334, Москва
","55.995241,37.216798"
3308,"г. Зеленоград, к. 424В, Москва
","55.995231,37.204617"
3315,"г. Зеленоград, к. 338А, Москва
","55.994844,37.214112"
3313,"г. Зеленоград, к. 333, Москва
","55.994824,37.217328"
3323,"г. Зеленоград, к. 457, Москва
","55.994607,37.21051"
3311,"г. Зеленоград, к. 440, Москва
","55.994456,37.211507"
3316,"г. Зеленоград, к. 338Б, Москва
","55.993867,37.214705"
3318,"г. Зеленоград, к. 442, Москва
","55.993862,37.209297"
3317,"г. Зеленоград, к. 441, Москва
","55.993741,37.210249"
2920,"г. Зеленоград, ул. Филаретовская, к. 1143, Москва
","55.992461,37.1777832"
3324,"г. Зеленоград, к. 458, Москва
","55.992387,37.211875"
8056,"г. Зеленоград, к. 360, Москва
","55.992165,37.219511"
2903,"г. Зеленоград, к. 107Г, Москва
","55.991893,37.21439"
3300,"г. Зеленоград, к. 200Г, Москва
","55.991893,37.21439"
3320,"г. Зеленоград, к. 447, Москва
","55.991576,37.210636"
3319,"г. Зеленоград, к. 446, Москва
","55.99144,37.211633"
2808,"г. Зеленоград, д. корп 619, Москва
","55.990881,37.235609"
2913,"г. Зеленоград, к. 622, Москва
","55.989663,37.230713"
2914,"г. Зеленоград, к. 624, Москва
","55.989315,37.229698"
3335,"г. Зеленоград, к. 921, Москва
","55.9854649,37.1863216"
3334,"г. Зеленоград, к. 920, Москва
","55.9853911,37.1873269"
3333,"г. Зеленоград, к. 919, Москва
","55.9852973,37.1883784"
10584,"г. Зеленоград, к. 925, Москва
","55.9834536,37.181989"
10586,"г. Зеленоград, к. 927, Москва
","55.9834062,37.1834645"
10585,"г. Зеленоград, к. 926, Москва
","55.9833834,37.182597"
2915,"г. Зеленоград, к. 1517, Москва
","55.9829763,37.15822"
2916,"г. Зеленоград, к. 1518, Москва
","55.98294,37.159414"
3332,"г. Зеленоград, к. 904, Москва
","55.982779,37.190199"
2911,"г. Зеленоград, д. 1520, Москва
","55.9824093,37.1602716"
2922,"г. Зеленоград, к. 1520, Москва
","55.9824093,37.1602716"
3331,"г. Зеленоград, к. 903, Москва
","55.982039,37.189858"
2912,"г. Зеленоград, д. 1521, Москва
","55.981817,37.160231"
2923,"г. Зеленоград, к. 1521, Москва
","55.981817,37.160231"
3330,"г. Зеленоград, к. 902, Москва
","55.981273,37.189813"
3329,"г. Зеленоград, к. 901, Москва
","55.980719,37.192499"
10559,"г. Зеленоград, д. 1808, Москва
","55.9804621,37.1651188"
10606,"г. Зеленоград, к. 1808, Москва
","55.9804621,37.1651188"
10558,"г. Зеленоград, д. 1807, Москва
","55.9804059,37.1643162"
10605,"г. Зеленоград, к. 1807, Москва
","55.9804059,37.1643162"
10560,"г. Зеленоград, д. 1809, Москва
","55.9803985,37.1657668"
10607,"г. Зеленоград, к. 1809, Москва
","55.9803985,37.1657668"
10561,"г. Зеленоград, д. 1810, Москва
","55.980281,37.166555"
10608,"г. Зеленоград, к. 1810, Москва
","55.980281,37.166555"
10557,"г. Зеленоград, д. 1806, Москва
","55.9799782,37.1634649"
10604,"г. Зеленоград, к. 1806, Москва
","55.9799782,37.1634649"
9742,"г. Зеленоград, д. 1805, Москва
","55.9796628,37.1626464"
9744,"г. Зеленоград, к. 1805, Москва
","55.9796628,37.1626464"
9743,"г. Зеленоград, к. 1811, Москва
","55.979656,37.166025"
2921,"г. Зеленоград, к. 1540, Москва
","55.9784973,37.1574317"
2918,"г. Зеленоград, к. 2022, Москва
","55.9765247,37.1682627"
2919,"г. Зеленоград, к. 2027, Москва
","55.97469,37.171119"
3327,"г. Зеленоград, д. 1619, Москва
","55.971718,37.154859"
3351,"г. Зеленоград, к. 1619, Москва
","55.971718,37.154859"
2917,"г. Зеленоград, к. 2019, Москва
","55.9707859,37.1664105"
21952,"г. Зеленоград, п. Малино, д. 1, Москва
","55.9688138,37.2061297"
2805,"г. Зеленоград, д. -, к. 2302, Москва
","55.9677892,37.1864902"
2806,"г. Зеленоград, д. -, к. 2303, Москва
","55.9668629,37.1869538"
21959,"г. Зеленоград, п. Малино, д. 17, Москва
","55.9668391,37.2063214"
21960,"г. Зеленоград, п. Малино, д. 19, Москва
","55.9667322,37.2061593"
21961,"г. Зеленоград, п. Малино, д. 21, Москва
","55.9663817,37.2061603"
21962,"г. Зеленоград, п. Малино, д. 23, Москва
","55.9661161,37.2061603"
2807,"г. Зеленоград, к. 2304, Москва
","55.9660909,37.1877806"
21953,"г. Зеленоград, п. Малино, д. 3, Москва
","55.9608459,37.2034608"
21954,"г. Зеленоград, п. Малино, д. 5, Москва
","55.9604302,37.2069072"
21955,"г. Зеленоград, п. Малино, д. 9, Москва
","55.9599112,37.2067466"
21957,"г. Зеленоград, п. Малино, д. 11, Москва
","55.9595766,37.2068372"
21958,"г. Зеленоград, п. Малино, д. 15, Москва
","55.9590307,37.2063564"
21956,"г. Зеленоград, п. Малино, д. 13, Москва
","55.9589879,37.206683"
22115,"г. Зеленоград, проезд. 6537-й, д. 21, Москва
","55.9581231,37.198703"
22116,"г. Зеленоград, проезд. 6537-й, д. 23, Москва
","55.9581067,37.1981409"
22113,"г. Зеленоград, проезд. 6537-й, д. 17, Москва
","55.9578325,37.1986019"
22114,"г. Зеленоград, проезд. 6537-й, д. 19, Москва
","55.9577334,37.1980484"
22111,"г. Зеленоград, проезд. 6537-й, д. 13, Москва
","55.9574779,37.1985976"
22112,"г. Зеленоград, проезд. 6537-й, д. 15, Москва
","55.9574008,37.1981007"
22110,"г. Зеленоград, проезд. 6537-й, д. 11, Москва
","55.9570895,37.1980799"
22109,"г. Зеленоград, проезд. 6537-й, д. 9, Москва
","55.9570525,37.1987453"
22108,"г. Зеленоград, проезд. 6537-й, д. 5, Москва
","55.9568354,37.1990885"
22107,"г. Зеленоград, проезд. 6537-й, д. 3, Москва
","55.9567844,37.1995734"
22106,"г. Зеленоград, проезд. 6537-й, д. 1, Москва
","55.9565942,37.2001598"
21492,"линия. Северная 1-я, д. 14, Москва
","55.9436346,37.5552506"
21490,"линия. Северная 1-я, д. 12, Москва
","55.9434718,37.5547226"
21488,"линия. Северная 1-я, д. 10, Москва
","55.9434707,37.5542409"
21487,"линия. Северная 1-я, д. 8, Москва
","55.9432702,37.55283"
22030,"ш. Дмитровское, д. 172, Москва
","55.943235,37.546552"
21486,"линия. Северная 1-я, д. 6, Москва
","55.9431268,37.5517106"
21524,"линия. Северная 2-я, д. 3, Москва
","55.9430952,37.5552065"
21523,"линия. Северная 2-я, д. 1, Москва
","55.9430618,37.5542483"
21485,"линия. Северная 1-я, д. 4, Москва
","55.9430574,37.5510183"
21645,"линия. Северная 2-я, д. 2, Москва
","55.9430418,37.5537558"
21496,"линия. Северная 1-я, д. 20, Москва
","55.943,37.5561052"
21596,"линия. Северная 5-я, д. 1, Москва
","55.9429355,37.549552"
21484,"линия. Северная 1-я, д. 2, Москва
","55.9429339,37.5504087"
21995,"линия. Северная 2-я, д. 5, Москва
","55.9428048,37.5543642"
22000,"линия. Северная 4-я, д. 1, Москва
","55.9427573,37.5506966"
21525,"линия. Северная 2-я, д. 4, Москва
","55.9427299,37.5538798"
22002,"линия. Северная 4-я, д. 3, Москва
","55.942568,37.5510843"
22001,"линия. Северная 4-я, д. 2, Москва
","55.9425593,37.550478"
21498,"линия. Северная 1-я, д. 22, Москва
","55.9425537,37.5564155"
21597,"линия. Северная 5-я, д. 3, Москва
","55.9425145,37.5496285"
21996,"линия. Северная 2-я, д. 9, Москва
","55.9424199,37.5545288"
22003,"линия. Северная 4-я, д. 5, Москва
","55.9423456,37.551256"
21563,"линия. Северная 3-я, д. 5, Москва
","55.9422954,37.553267"
21526,"линия. Северная 2-я, д. 6, Москва
","55.94228,37.554094"
22011,"линия. Северная 4-я, д. 4, Москва
","55.9422729,37.5504628"
21646,"линия. Северная 5-я, д. 5, Москва
","55.9422595,37.549745"
21500,"линия. Северная 1-я, д. 24, Москва
","55.9422318,37.5564562"
21529,"линия. Северная 2-я, д. 11, Москва
","55.9422089,37.555597"
21565,"линия. Северная 3-я, д. 8, Москва
","55.9421867,37.5521074"
21527,"линия. Северная 2-я, д. 8, Москва
","55.9421169,37.5541272"
21489,"линия. Северная 1-я, д. 11, Москва
","55.9420678,37.5571572"
21578,"линия. Северная 4-я, д. 6, Москва
","55.942027,37.5506372"
21579,"линия. Северная 4-я, д. 7, Москва
","55.9420152,37.5513163"
21531,"линия. Северная 2-я, д. 13, Москва
","55.9420076,37.5545757"
21502,"линия. Северная 1-я, д. 26, Москва
","55.9419993,37.5564732"
21564,"линия. Северная 3-я, д. 7, Москва
","55.9419963,37.5532924"
21567,"линия. Северная 3-я, д. 10, Москва
","55.9419303,37.5520679"
21535,"линия. Северная 2-я, д. 17, Москва
","55.9418379,37.5556468"
21533,"линия. Северная 2-я, д. 15, Москва
","55.9418379,37.5546427"
21600,"линия. Северная 5-я, д. 7, Москва
","55.9418126,37.5500109"
21528,"линия. Северная 2-я, д. 10, Москва
","55.9418006,37.5542368"
21503,"линия. Северная 1-я, д. 28, Москва
","55.9417916,37.5566727"
21491,"линия. Северная 1-я, д. 13, Москва
","55.9417786,37.5571442"
21580,"линия. Северная 4-я, д. 8, Москва
","55.9417612,37.550899"
21566,"линия. Северная 3-я, д. 9, Москва
","55.9417306,37.5533351"
21581,"линия. Северная 4-я, д. 9, Москва
","55.9416903,37.5514389"
21602,"линия. Северная 5-я, д. 9, Москва
","55.9416265,37.5501409"
21569,"линия. Северная 3-я, д. 12, Москва
","55.9415783,37.5522113"
21493,"линия. Северная 1-я, д. 15, Москва
","55.9415097,37.5572924"
21530,"линия. Северная 2-я, д. 12, Москва
","55.9415091,37.5542326"
21583,"линия. Северная 4-я, д. 11, Москва
","55.9414661,37.5513539"
21504,"линия. Северная 1-я, д. 30, Москва
","55.9414517,37.5566588"
21582,"линия. Северная 4-я, д. 10, Москва
","55.941429,37.5508252"
21536,"линия. Северная 2-я, д. 19, Москва
","55.9414279,37.5548253"
21537,"линия. Северная 2-я, д. 21, Москва
","55.9414176,37.555867"
21568,"линия. Северная 3-я, д. 11, Москва
","55.9414032,37.5535849"
21571,"линия. Северная 3-я, д. 14, Москва
","55.9413418,37.5523171"
21604,"линия. Северная 5-я, д. 11, Москва
","55.941283,37.5502198"
21538,"линия. Северная 2-я, д. 23, Москва
","55.9412118,37.5550226"
21584,"линия. Северная 4-я, д. 12, Москва
","55.9412038,37.5509207"
21532,"линия. Северная 2-я, д. 14, Москва
","55.9411644,37.5544177"
21505,"линия. Северная 1-я, д. 32, Москва
","55.9411559,37.5569255"
21585,"линия. Северная 4-я, д. 13, Москва
","55.9411213,37.5515338"
21570,"линия. Северная 3-я, д. 13, Москва
","55.9411185,37.5536739"
21494,"линия. Северная 1-я, д. 17, Москва
","55.9411062,37.557307"
21539,"линия. Северная 2-я, д. 25, Москва
","55.9410897,37.5559122"
21606,"линия. Северная 5-я, д. 13, Москва
","55.941027,37.5501544"
21572,"линия. Северная 3-я, д. 16, Москва
","55.9409692,37.5524182"
21587,"линия. Северная 4-я, д. 15, Москва
","55.9409642,37.5516878"
21586,"линия. Северная 4-я, д. 14, Москва
","55.9409061,37.5511017"
21495,"линия. Северная 1-я, д. 19, Москва
","55.9407952,37.5575376"
21506,"линия. Северная 1-я, д. 34, Москва
","55.9407593,37.5569105"
21540,"линия. Северная 2-я, д. 29, Москва
","55.9407545,37.5559507"
21608,"линия. Северная 5-я, д. 15, Москва
","55.9407194,37.5503628"
21497,"линия. Северная 1-я, д. 21, Москва
","55.9404808,37.5574899"
21507,"линия. Северная 1-я, д. 36, Москва
","55.940461,37.5571035"
21588,"линия. Северная 4-я, д. 16, Москва
","55.9404534,37.5513163"
21610,"линия. Северная 5-я, д. 17, Москва
","55.9403757,37.5505814"
21542,"линия. Северная 2-я, д. 33, Москва
","55.9403442,37.5562028"
21599,"линия. Северная 5-я, д. 6, Москва
","55.9402836,37.5491085"
21598,"линия. Северная 5-я, д. 4, Москва
","55.9402618,37.5496078"
21589,"линия. Северная 4-я, д. 18, Москва
","55.9402609,37.5511781"
21534,"линия. Северная 2-я, д. 16, Москва
","55.9402522,37.5546979"
21541,"линия. Северная 2-я, д. 31, Москва
","55.940226,37.5551319"
21499,"линия. Северная 1-я, д. 23, Москва
","55.9402049,37.5576437"
21612,"линия. Северная 5-я, д. 19, Москва
","55.9401912,37.5504783"
21613,"линия. Северная 5-я, д. 21, Москва
","55.9401639,37.5498005"
21601,"линия. Северная 5-я, д. 8, Москва
","55.9401447,37.5483531"
21637,"линия. Северная 8-я, д. 1, Москва
","55.9400689,37.5469694"
21603,"линия. Северная 5-я, д. 10, Москва
","55.9400659,37.5476656"
21615,"линия. Северная 5-я, д. 25, Москва
","55.9399774,37.5484886"
21614,"линия. Северная 5-я, д. 23, Москва
","55.9399372,37.5491125"
21627,"линия. Северная 7-я, д. 1, Москва
","55.9399067,37.5525484"
21628,"линия. Северная 7-я, д. 3, Москва
","55.9398901,37.5518962"
21501,"линия. Северная 1-я, д. 25, Москва
","55.9398845,37.5577979"
21605,"линия. Северная 5-я, д. 12, Москва
","55.9398779,37.5478602"
21638,"линия. Северная 8-я, д. 3, Москва
","55.9396973,37.5469377"
21616,"линия. Северная 5-я, д. 27, Москва
","55.9396378,37.5484505"
21621,"линия. Северная 6-я, д. 9, Москва
","55.9396193,37.5493296"
21607,"линия. Северная 5-я, д. 14, Москва
","55.9395499,37.5479537"
21630,"линия. Северная 7-я, д. 5, Москва
","55.9395336,37.551285"
21639,"линия. Северная 8-я, д. 5, Москва
","55.9394063,37.5470555"
21647,"линия. Северная 7-я, д. 7, Москва
","55.9393919,37.5510097"
21620,"линия. Северная 6-я, д. 7, Москва
","55.9393818,37.5494986"
21617,"линия. Северная 5-я, д. 29, Москва
","55.9392549,37.5485471"
21632,"линия. Северная 7-я, д. 9, Москва
","55.9391863,37.5504481"
21609,"линия. Северная 5-я, д. 16, Москва
","55.9391487,37.548159"
21640,"линия. Северная 8-я, д. 7, Москва
","55.9390922,37.5471919"
21629,"линия. Северная 7-я, д. 4, Москва
","55.9389616,37.5495985"
21611,"линия. Северная 5-я, д. 18, Москва
","55.9387823,37.5483023"
22141,"линия. Северная 7-я, д. 6, Москва
","55.938721,37.5491244"
21641,"линия. Северная 8-я, д. 9, Москва
","55.9386825,37.5474029"
22142,"линия. Северная 7-я, д. 11, Москва
","55.9386764,37.5501591"
21642,"линия. Северная 8-я, д. 11, Москва
","55.9384574,37.5475766"
21619,"линия. Северная 6-я, д. 5, Москва
","55.9383578,37.5508612"
21631,"линия. Северная 7-я, д. 8, Москва
","55.938353,37.5487289"
21633,"линия. Северная 7-я, д. 10, Москва
","55.9381149,37.5483678"
21618,"линия. Северная 6-я, д. 3, Москва
","55.9380668,37.5510446"
21634,"линия. Северная 7-я, д. 12, Москва
","55.9378682,37.5477362"
21635,"линия. Северная 7-я, д. 15, Москва
","55.9375556,37.5483775"
21636,"линия. Северная 7-я, д. 17, Москва
","55.9373744,37.5479601"
21655,"линия. Северная 9-я, д. 16, Москва
","55.9372343,37.5489191"
21648,"линия. Северная 9-я, д. 2, Москва
","55.9371296,37.5528324"
21650,"линия. Северная 9-я, д. 6, Москва
","55.9370794,37.5517538"
21649,"линия. Северная 9-я, д. 4, Москва
","55.9369667,37.5524332"
21651,"линия. Северная 9-я, д. 8, Москва
","55.9369292,37.5511838"
21653,"линия. Северная 9-я, д. 12, Москва
","55.936921,37.5502442"
21726,"аллея. Долгопрудная, д. 1, к. 55, Москва
","55.9369006,37.5334959"
21643,"линия. Северная 8-я, д. 13, Москва
","55.9368785,37.5480417"
21652,"линия. Северная 9-я, д. 10, Москва
","55.9368667,37.5507114"
21725,"аллея. Долгопрудная, д. 1, к. 54, Москва
","55.936788,37.5330387"
21654,"линия. Северная 9-я, д. 14, Москва
","55.9367686,37.5495749"
21724,"аллея. Долгопрудная, д. 1, к. 50, Москва
","55.936758,37.5324856"
21644,"линия. Северная 8-я, д. 15, Москва
","55.9366886,37.5480887"
21656,"линия. Северная 9-я, д. 18, Москва
","55.9366455,37.5489191"
20944,"аллея. Долгопрудная, д. 1, к. 19, Москва
","55.9366181,37.5311674"
21722,"аллея. Долгопрудная, д. 1, к. 46, Москва
","55.9363693,37.5319631"
21730,"аллея. Долгопрудная, д. 1, к. 62, Москва
","55.9363469,37.5342643"
21706,"аллея. Долгопрудная, д. 1, к. 8, Москва
","55.9363316,37.5299545"
21711,"аллея. Долгопрудная, д. 1, к. 14, Москва
","55.9362569,37.5306461"
20950,"аллея. Долгопрудная, д. 1, к. 47, Москва
","55.9362428,37.5323421"
21731,"аллея. Долгопрудная, д. 1, к. 63, Москва
","55.9361989,37.5345133"
21708,"аллея. Долгопрудная, д. 1, к. 9, Москва
","55.9361317,37.530107"
21727,"аллея. Долгопрудная, д. 1, к. 56, Москва
","55.9360326,37.5332297"
21714,"аллея. Долгопрудная, д. 1, к. 22, Москва
","55.9360312,37.5314439"
21712,"аллея. Долгопрудная, д. 1, к. 15, Москва
","55.9360039,37.5306461"
21732,"аллея. Долгопрудная, д. 1, к. 65, Москва
","55.9359316,37.5344842"
21723,"аллея. Долгопрудная, д. 1, к. 48, Москва
","55.9358676,37.5323068"
20942,"аллея. Долгопрудная, д. 1, к. 16, Москва
","55.9358395,37.5309582"
21728,"аллея. Долгопрудная, д. 1, к. 58, Москва
","55.9358201,37.5334512"
3679,"линия. Северная 9-я, д. 9, Москва
","55.9357584,37.550959"
21715,"аллея. Долгопрудная, д. 1, к. 23, Москва
","55.9357535,37.5315975"
21729,"аллея. Долгопрудная, д. 1, к. 59, Москва
","55.9356857,37.5338166"
21733,"аллея. Долгопрудная, д. 1, к. 66, Москва
","55.9356535,37.53444"
21709,"аллея. Долгопрудная, д. 1, к. 11, Москва
","55.9356081,37.530099"
20951,"аллея. Долгопрудная, д. 1, к. 49, Москва
","55.9355726,37.5323999"
21737,"аллея. Долгопрудная, д. 1, к. 74, Москва
","55.9355686,37.5337409"
21705,"аллея. Долгопрудная, д. 1, к. 6, Москва
","55.9355075,37.5295459"
20943,"аллея. Долгопрудная, д. 1, к. 18, Москва
","55.9355004,37.5307324"
21710,"аллея. Долгопрудная, д. 1, к. 12, Москва
","55.9355004,37.5303194"
21716,"аллея. Долгопрудная, д. 1, к. 24, Москва
","55.9354821,37.5315762"
21736,"аллея. Долгопрудная, д. 1, к. 72, Москва
","55.9354627,37.5333506"
3682,"линия. Северная 9-я, д. 11, к. 1, Москва
","55.9354181,37.5494345"
11723,"линия. Северная 9-я, д. 1, Москва
","55.935349,37.5525556"
20948,"аллея. Долгопрудная, д. 1, к. 42, Москва
","55.9353108,37.5316544"
21738,"аллея. Долгопрудная, д. 1, к. 75, Москва
","55.93522,37.5340383"
21720,"аллея. Долгопрудная, д. 1, к. 38, Москва
","55.9351574,37.5309294"
20945,"аллея. Долгопрудная, д. 1, к. 25, Москва
","55.9350944,37.5296941"
20947,"аллея. Долгопрудная, д. 1, к. 39, Москва
","55.9350905,37.5310828"
21739,"аллея. Долгопрудная, д. 1, к. 76, Москва
","55.9350404,37.5339108"
20949,"аллея. Долгопрудная, д. 1, к. 43, Москва
","55.9350201,37.5318536"
21713,"аллея. Долгопрудная, д. 1, к. 20, Москва
","55.9350201,37.5318536"
21747,"аллея. Долгопрудная, д. 1, к. 89, Москва
","55.9350201,37.5318536"
21721,"аллея. Долгопрудная, д. 1, к. 44, Москва
","55.9349635,37.5316113"
11724,"линия. Северная 9-я, д. 3, Москва
","55.9349586,37.5519342"
21742,"аллея. Долгопрудная, д. 1, к. 79, Москва
","55.9347916,37.5331393"
20946,"аллея. Долгопрудная, д. 1, к. 34, Москва
","55.9347666,37.5304373"
21734,"аллея. Долгопрудная, д. 1, к. 70, Москва
","55.9347653,37.5346815"
3680,"линия. Северная 9-я, д. 7, Москва
","55.9347571,37.55092"
21735,"аллея. Долгопрудная, д. 1, к. 71, Москва
","55.9347569,37.5349028"
21740,"аллея. Долгопрудная, д. 1, к. 77, Москва
","55.9346963,37.5321772"
21745,"аллея. Долгопрудная, д. 1, к. 85, Москва
","55.9346022,37.5334895"
21741,"аллея. Долгопрудная, д. 1, к. 78, Москва
","55.9346022,37.532623"
21749,"аллея. Долгопрудная, д. 1, к. 92, Москва
","55.9346009,37.5340092"
21717,"аллея. Долгопрудная, д. 1, к. 27, Москва
","55.9345724,37.5298182"
21750,"аллея. Долгопрудная, д. 1, к. 93, Москва
","55.9345368,37.534492"
21718,"аллея. Долгопрудная, д. 1, к. 35, Москва
","55.9345336,37.530533"
21744,"аллея. Долгопрудная, д. 1, к. 84, Москва
","55.9344664,37.533255"
21743,"аллея. Долгопрудная, д. 1, к. 81, Москва
","55.9344115,37.532067"
20952,"аллея. Долгопрудная, д. 1, к. 83, Москва
","55.934366,37.5329415"
3681,"линия. Северная 9-я, д. 11, Москва
","55.9343262,37.550058"
21719,"аллея. Долгопрудная, д. 1, к. 36, Москва
","55.9343221,37.5306535"
21746,"аллея. Долгопрудная, д. 1, к. 86, Москва
","55.9341209,37.5314439"
21755,"аллея. Долгопрудная, д. 1, к. 104, Москва
","55.9341013,37.535132"
21748,"аллея. Долгопрудная, д. 1, к. 90, Москва
","55.9340647,37.5332732"
21754,"аллея. Долгопрудная, д. 1, к. 102, Москва
","55.9339834,37.531197"
21707,"аллея. Долгопрудная, д. 1, к. 30, Москва
","55.9339069,37.5299633"
21752,"аллея. Долгопрудная, д. 1, к. 97, Москва
","55.9338234,37.5331908"
21753,"аллея. Долгопрудная, д. 1, к. 100, Москва
","55.9337951,37.531901"
21762,"аллея. Долгопрудная, д. 1, к. 119, Москва
","55.9337717,37.5307876"
20953,"аллея. Долгопрудная, д. 1, к. 105, Москва
","55.9337495,37.5352816"
21751,"аллея. Долгопрудная, д. 1, к. 96, Москва
","55.9337439,37.5335898"
21756,"аллея. Долгопрудная, д. 1, к. 108, Москва
","55.9336823,37.5346393"
21757,"аллея. Долгопрудная, д. 1, к. 109, Москва
","55.9336038,37.534202"
21758,"аллея. Долгопрудная, д. 1, к. 110, Москва
","55.9335348,37.5336281"
22031,"аллея. Долгопрудная, д. 1, к. 118, Москва
","55.9334013,37.5305709"
21759,"аллея. Долгопрудная, д. 1, к. 111, Москва
","55.93337,37.5332805"
21760,"аллея. Долгопрудная, д. 1, к. 114, Москва
","55.9333286,37.5315762"
21761,"аллея. Долгопрудная, д. 1, к. 115, Москва
","55.9332173,37.5309789"
21814,"ул. Лужская, д. 1, Москва
","55.9232754,37.3849356"
20858,"ул. Водопьянова, д. 1, к. 1, Москва
","55.907551,37.564895"
20859,"ул. Водопьянова, д. 1, к. 2, Москва
","55.907496,37.564392"
21097,"ул. Молокова, д. 26, Москва
","55.9074311,37.56382"
20493,"ул. Угличская, д. 21, Москва
","55.9073487,37.5674115"
21096,"ул. Молокова, д. 24, Москва
","55.9072546,37.5634542"
21305,"ул. Соколово-Мещерская, д. 29, к. 34, Москва
","55.9070946,37.3792081"
20861,"ул. Водопьянова, д. 3, к. 2, Москва
","55.907011,37.564248"
20862,"ул. Водопьянова, д. 3, к. 3, Москва
","55.9069957,37.563541"
20492,"ул. Угличская, д. 20, Москва
","55.906876,37.569063"
21916,"ул. Соколово-Мещерская, д. 29, к. 9, Москва
","55.9068437,37.3805539"
21095,"ул. Молокова, д. 22, Москва
","55.906835,37.563045"
21304,"ул. Соколово-Мещерская, д. 29, к. 33, Москва
","55.9068016,37.3786213"
20860,"ул. Водопьянова, д. 3, к. 1, Москва
","55.906759,37.564446"
21915,"ул. Соколово-Мещерская, д. 29, к. 8, Москва
","55.9066042,37.380464"
21306,"ул. Соколово-Мещерская, д. 29, к. 35, Москва
","55.9064764,37.3796715"
20863,"ул. Водопьянова, д. 5, Москва
","55.906451,37.564096"
20769,"ул. Белякова, д. 8, Москва
","55.906355,37.563629"
21914,"ул. Соколово-Мещерская, д. 29, к. 7, Москва
","55.9063294,37.3805564"
20491,"ул. Угличская, д. 19, Москва
","55.9062701,37.5674971"
21303,"ул. Соколово-Мещерская, д. 29, к. 32, Москва
","55.9062078,37.3789173"
20490,"ул. Угличская, д. 18, Москва
","55.9061507,37.5687925"
21301,"ул. Соколово-Мещерская, д. 29, к. 1, Москва
","55.9059178,37.3840273"
21910,"ул. Соколово-Мещерская, д. 29, к. 3, Москва
","55.9058304,37.3831606"
21911,"ул. Соколово-Мещерская, д. 29, к. 23, Москва
","55.9057966,37.3786161"
21913,"ул. Соколово-Мещерская, д. 29, к. 5, Москва
","55.9057545,37.3809388"
21912,"ул. Соколово-Мещерская, д. 29, к. 4, Москва
","55.9054941,37.3809787"
21302,"ул. Соколово-Мещерская, д. 29, к. 2, Москва
","55.9052546,37.3827389"
21300,"ул. Соколово-Мещерская, д. 27, к. 5, Москва
","55.9050738,37.3796439"
2888,"ул. Соколово-Мещерская, д. 29, Москва
","55.9050689,37.3848151"
